,model,OA,OA type,OC,OC type,aerosol,aerosol type,month,lat,lon
619,GLOMAP,0.0863399580121,MOA,0.0454420831643,MOC,0.0863399580121,MOA,12,10.0,230.0
620,GLOMAP,0.159018963575,TOA,0.0836941913555,TOC,0.159018963575,TOA,12,10.0,230.0
621,GLOMAP,0.0977447330952,MOA,0.0514445963659,MOC,0.0977447330952,MOA,12,10.0,230.0
622,GLOMAP,0.16339224577,TOA,0.0859959188261,TOC,0.16339224577,TOA,12,10.0,230.0
623,GLOMAP,0.115006074309,MOA,0.0605295127944,MOC,0.115006074309,MOA,12,10.0,230.0
624,GLOMAP,0.0485475547612,TOA,0.0255513446111,TOC,0.0485475547612,TOA,12,82.46,297.5
625,GLOMAP,0.0100594470277,MOA,0.00529444580408,MOC,0.0100594470277,MOA,12,82.46,297.5
626,GLOMAP,0.0554165765643,TOA,0.0291666192444,TOC,0.0554165765643,TOA,12,82.46,297.5
627,GLOMAP,0.017249846831,MOA,0.00907886675314,MOC,0.017249846831,MOA,12,82.46,297.5
628,GLOMAP,0.0504674725235,TOA,0.0265618276439,TOC,0.0504674725235,TOA,12,82.46,297.5
629,GLOMAP,0.0134038627148,MOA,0.00705466458672,MOC,0.0134038627148,MOA,12,82.46,297.5
630,GLOMAP,0.0397977270186,TOA,0.020946172115,TOC,0.0397977270186,TOA,12,82.46,297.5
631,GLOMAP,0.0101367402822,MOA,0.0053351264643,MOC,0.0101367402822,MOA,12,82.46,297.5
632,GLOMAP,0.0358337499201,TOA,0.018859868379,TOC,0.0358337499201,TOA,12,82.46,297.5
633,GLOMAP,0.00544284563512,MOA,0.00286465559743,MOC,0.00544284563512,MOA,12,82.46,297.5
634,GLOMAP,0.0263130497187,TOA,0.0138489735362,TOC,0.0263130497187,TOA,12,82.46,297.5
635,GLOMAP,0.00372658856213,MOA,0.00196136240112,MOC,0.00372658856213,MOA,12,82.46,297.5
636,GLOMAP,0.0338210240006,TOA,0.0178005389477,TOC,0.0338210240006,TOA,12,82.46,297.5
637,GLOMAP,0.0076365750283,MOA,0.00401925001489,MOC,0.0076365750283,MOA,12,82.46,297.5
638,GLOMAP,0.0497970432043,TOA,0.0262089701075,TOC,0.0497970432043,TOA,12,82.46,297.5
639,GLOMAP,0.00591439194977,MOA,0.0031128378683,MOC,0.00591439194977,MOA,12,82.46,297.5
640,GLOMAP,0.0334173440933,TOA,0.0175880758386,TOC,0.0334173440933,TOA,12,82.46,297.5
641,GLOMAP,0.00842409022152,MOA,0.00443373169554,MOC,0.00842409022152,MOA,12,82.46,297.5
642,GLOMAP,0.0463926158845,TOA,0.024417166255,TOC,0.0463926158845,TOA,12,82.46,297.5
643,GLOMAP,0.0152257205918,MOA,0.0080135371536,MOC,0.0152257205918,MOA,12,82.46,297.5
644,GLOMAP,0.0490203313529,TOA,0.0258001743963,TOC,0.0490203313529,TOA,12,82.46,297.5
645,GLOMAP,0.0140288835391,MOA,0.00738362291534,MOC,0.0140288835391,MOA,12,82.46,297.5
646,GLOMAP,0.0572495795786,TOA,0.030131357673,TOC,0.0572495795786,TOA,12,82.46,297.5
647,GLOMAP,0.0208630152047,MOA,0.0109805343182,MOC,0.0208630152047,MOA,12,82.46,297.5
648,GLOMAP,0.324793338776,TOA,0.170943862513,TOC,0.324793338776,TOA,12,37.88261,297.047
649,GLOMAP,0.113114520907,MOA,0.0595339583723,MOC,0.113114520907,MOA,12,37.88261,297.047
650,GLOMAP,0.265618830919,TOA,0.139799384694,TOC,0.265618830919,TOA,12,37.88261,297.047
651,GLOMAP,0.130889713764,MOA,0.0688893230338,MOC,0.130889713764,MOA,12,37.88261,297.047
652,GLOMAP,0.286800473928,TOA,0.150947617857,TOC,0.286800473928,TOA,12,37.88261,297.047
653,GLOMAP,0.136417135596,MOA,0.0717984924191,MOC,0.136417135596,MOA,12,37.88261,297.047
654,GLOMAP,0.68895059824,TOA,0.362605578021,TOC,0.68895059824,TOA,12,37.88261,297.047
655,GLOMAP,0.208513513207,MOA,0.10974395432,MOC,0.208513513207,MOA,12,37.88261,297.047
656,GLOMAP,0.725093483925,TOA,0.381628149434,TOC,0.725093483925,TOA,12,37.88261,297.047
657,GLOMAP,0.188117474318,MOA,0.0990091970092,MOC,0.188117474318,MOA,12,37.88261,297.047
658,GLOMAP,0.987283706665,TOA,0.519623003508,TOC,0.987283706665,TOA,12,37.88261,297.047
659,GLOMAP,0.151463344693,MOA,0.0797175498385,MOC,0.151463344693,MOA,12,37.88261,297.047
660,GLOMAP,1.31306767464,TOA,0.691088249809,TOC,1.31306767464,TOA,12,37.88261,297.047
661,GLOMAP,0.156241521239,MOA,0.0822323795996,MOC,0.156241521239,MOA,12,37.88261,297.047
662,GLOMAP,1.308152318,TOA,0.68850122,TOC,1.308152318,TOA,12,37.88261,297.047
663,GLOMAP,0.134137913585,MOA,0.0705989018867,MOC,0.134137913585,MOA,12,37.88261,297.047
664,GLOMAP,0.701777935028,TOA,0.36935680791,TOC,0.701777935028,TOA,12,37.88261,297.047
665,GLOMAP,0.150969997048,MOA,0.0794578931834,MOC,0.150969997048,MOA,12,37.88261,297.047
666,GLOMAP,0.522530734539,TOA,0.275016176073,TOC,0.522530734539,TOA,12,37.88261,297.047
667,GLOMAP,0.158481955528,MOA,0.0834115555412,MOC,0.158481955528,MOA,12,37.88261,297.047
668,GLOMAP,0.360298126936,TOA,0.189630593124,TOC,0.360298126936,TOA,12,37.88261,297.047
669,GLOMAP,0.137778192759,MOA,0.072514838294,MOC,0.137778192759,MOA,12,37.88261,297.047
670,GLOMAP,0.321032583714,TOA,0.168964517744,TOC,0.321032583714,TOA,12,37.88261,297.047
671,GLOMAP,0.135201409459,MOA,0.0711586365574,MOC,0.135201409459,MOA,12,37.88261,297.047
672,GLOMAP,0.573073148727,TOA,0.301617446699,TOC,0.573073148727,TOA,12,35.33,25.67
673,GLOMAP,0.0772923380136,MOA,0.0406801779019,MOC,0.0772923380136,MOA,12,35.33,25.67
674,GLOMAP,0.568915426731,TOA,0.299429171964,TOC,0.568915426731,TOA,12,35.33,25.67
675,GLOMAP,0.0797476992011,MOA,0.0419724732637,MOC,0.0797476992011,MOA,12,35.33,25.67
676,GLOMAP,0.737406849861,TOA,0.388108868348,TOC,0.737406849861,TOA,12,35.33,25.67
677,GLOMAP,0.0928909480572,MOA,0.0488899726617,MOC,0.0928909480572,MOA,12,35.33,25.67
678,GLOMAP,0.958749771118,TOA,0.504605142694,TOC,0.958749771118,TOA,12,35.33,25.67
679,GLOMAP,0.0806503966451,MOA,0.0424475771816,MOC,0.0806503966451,MOA,12,35.33,25.67
680,GLOMAP,1.2367721796,TOA,0.650932726107,TOC,1.2367721796,TOA,12,35.33,25.67
681,GLOMAP,0.0953968763351,MOA,0.0502088822817,MOC,0.0953968763351,MOA,12,35.33,25.67
682,GLOMAP,1.57589530945,TOA,0.82941858392,TOC,1.57589530945,TOA,12,35.33,25.67
683,GLOMAP,0.100119911134,MOA,0.0526946900707,MOC,0.100119911134,MOA,12,35.33,25.67
684,GLOMAP,2.93337655067,TOA,1.54388239509,TOC,2.93337655067,TOA,12,35.33,25.67
685,GLOMAP,0.115597911179,MOA,0.0608410058837,MOC,0.115597911179,MOA,12,35.33,25.67
686,GLOMAP,2.82794928551,TOA,1.48839436079,TOC,2.82794928551,TOA,12,35.33,25.67
687,GLOMAP,0.113321073353,MOA,0.0596426701859,MOC,0.113321073353,MOA,12,35.33,25.67
688,GLOMAP,1.77486896515,TOA,0.934141560605,TOC,1.77486896515,TOA,12,35.33,25.67
689,GLOMAP,0.0783420428634,MOA,0.0412326541386,MOC,0.0783420428634,MOA,12,35.33,25.67
690,GLOMAP,1.03770625591,TOA,0.546161187323,TOC,1.03770625591,TOA,12,35.33,25.67
691,GLOMAP,0.101859413087,MOA,0.0536102174144,MOC,0.101859413087,MOA,12,35.33,25.67
692,GLOMAP,0.624043464661,TOA,0.328443928769,TOC,0.624043464661,TOA,12,35.33,25.67
693,GLOMAP,0.0914341956377,MOA,0.0481232608619,MOC,0.0914341956377,MOA,12,35.33,25.67
694,GLOMAP,0.440398871899,TOA,0.231788879947,TOC,0.440398871899,TOA,12,35.33,25.67
695,GLOMAP,0.101071491838,MOA,0.0531955220197,MOC,0.101071491838,MOA,12,35.33,25.67
696,GLOMAP,0.136676996946,TOA,0.0719352615507,TOC,0.136676996946,TOA,12,38.0,332.65
697,GLOMAP,0.0958343520761,MOA,0.0504391326716,MOC,0.0958343520761,MOA,12,38.0,332.65
698,GLOMAP,0.141455829144,TOA,0.0744504363913,TOC,0.141455829144,TOA,12,38.0,332.65
699,GLOMAP,0.111330859363,MOA,0.0585951891385,MOC,0.111330859363,MOA,12,38.0,332.65
700,GLOMAP,0.153650820255,TOA,0.0808688527659,TOC,0.153650820255,TOA,12,38.0,332.65
701,GLOMAP,0.114294923842,MOA,0.0601552230747,MOC,0.114294923842,MOA,12,38.0,332.65
702,GLOMAP,0.185341402888,TOA,0.0975481067833,TOC,0.185341402888,TOA,12,38.0,332.65
703,GLOMAP,0.136931061745,MOA,0.0720689798656,MOC,0.136931061745,MOA,12,38.0,332.65
704,GLOMAP,0.181801855564,TOA,0.095685187139,TOC,0.181801855564,TOA,12,38.0,332.65
705,GLOMAP,0.135564416647,MOA,0.0713496929721,MOC,0.135564416647,MOA,12,38.0,332.65
706,GLOMAP,0.295510739088,TOA,0.155531967941,TOC,0.295510739088,TOA,12,38.0,332.65
707,GLOMAP,0.185917198658,MOA,0.0978511571884,MOC,0.185917198658,MOA,12,38.0,332.65
708,GLOMAP,0.129941731691,TOA,0.0683903851007,TOC,0.129941731691,TOA,12,38.0,332.65
709,GLOMAP,0.076871946454,MOA,0.0404589191863,MOC,0.076871946454,MOA,12,38.0,332.65
710,GLOMAP,0.211320906878,TOA,0.111221529936,TOC,0.211320906878,TOA,12,38.0,332.65
711,GLOMAP,0.090984262526,MOA,0.0478864539611,MOC,0.090984262526,MOA,12,38.0,332.65
712,GLOMAP,0.119687832892,TOA,0.0629935962589,TOC,0.119687832892,TOA,12,38.0,332.65
713,GLOMAP,0.0884201079607,MOA,0.0465368989267,MOC,0.0884201079607,MOA,12,38.0,332.65
714,GLOMAP,0.161336526275,TOA,0.0849139611972,TOC,0.161336526275,TOA,12,38.0,332.65
715,GLOMAP,0.130922928452,MOA,0.0689068044487,MOC,0.130922928452,MOA,12,38.0,332.65
716,GLOMAP,0.23499083519,TOA,0.123679386942,TOC,0.23499083519,TOA,12,38.0,332.65
717,GLOMAP,0.158512383699,MOA,0.0834275703681,MOC,0.158512383699,MOA,12,38.0,332.65
718,GLOMAP,0.169388562441,TOA,0.0891518749689,TOC,0.169388562441,TOA,12,38.0,332.65
719,GLOMAP,0.113511502743,MOA,0.0597428961804,MOC,0.113511502743,MOA,12,38.0,332.65
720,GLOMAP,0.177548542619,TOA,0.0934466013783,TOC,0.177548542619,TOA,12,46.386,-44.812
721,GLOMAP,0.121758013964,MOA,0.0640831652441,MOC,0.121758013964,MOA,12,46.386,-44.812
722,GLOMAP,0.174039423466,TOA,0.0915996965609,TOC,0.174039423466,TOA,12,46.386,-44.812
723,GLOMAP,0.130765840411,MOA,0.0688241265322,MOC,0.130765840411,MOA,12,46.386,-44.812
724,GLOMAP,0.201546683908,TOA,0.106077202057,TOC,0.201546683908,TOA,12,46.386,-44.812
725,GLOMAP,0.141655683517,MOA,0.0745556229039,MOC,0.141655683517,MOA,12,46.386,-44.812
726,GLOMAP,0.354734480381,TOA,0.186702358095,TOC,0.354734480381,TOA,12,46.386,-44.812
727,GLOMAP,0.295276671648,MOA,0.155408774552,MOC,0.295276671648,MOA,12,46.386,-44.812
728,GLOMAP,0.68160879612,TOA,0.358741471642,TOC,0.68160879612,TOA,12,46.386,-44.812
729,GLOMAP,0.481499224901,MOA,0.253420644685,MOC,0.481499224901,MOA,12,46.386,-44.812
730,GLOMAP,0.755587160587,TOA,0.397677452941,TOC,0.755587160587,TOA,12,46.386,-44.812
731,GLOMAP,0.405089795589,MOA,0.213205155573,MOC,0.405089795589,MOA,12,46.386,-44.812
732,GLOMAP,0.789190649986,TOA,0.415363499993,TOC,0.789190649986,TOA,12,46.386,-44.812
733,GLOMAP,0.262021273375,MOA,0.137905933355,MOC,0.262021273375,MOA,12,46.386,-44.812
734,GLOMAP,1.18186175823,TOA,0.622032504333,TOC,1.18186175823,TOA,12,46.386,-44.812
735,GLOMAP,0.225540801883,MOA,0.118705685201,MOC,0.225540801883,MOA,12,46.386,-44.812
736,GLOMAP,0.42225253582,TOA,0.222238176747,TOC,0.42225253582,TOA,12,46.386,-44.812
737,GLOMAP,0.197893306613,MOA,0.104154371902,MOC,0.197893306613,MOA,12,46.386,-44.812
738,GLOMAP,0.465005457401,TOA,0.244739714422,TOC,0.465005457401,TOA,12,46.386,-44.812
739,GLOMAP,0.327881366014,MOA,0.172569140008,MOC,0.327881366014,MOA,12,46.386,-44.812
740,GLOMAP,0.364981293678,TOA,0.192095417725,TOC,0.364981293678,TOA,12,46.386,-44.812
741,GLOMAP,0.2249263376,MOA,0.118382282947,MOC,0.2249263376,MOA,12,46.386,-44.812
742,GLOMAP,0.185308158398,TOA,0.097530609683,TOC,0.185308158398,TOA,12,46.386,-44.812
743,GLOMAP,0.115565188229,MOA,0.0608237832785,MOC,0.115565188229,MOA,12,46.386,-44.812
744,GLOMAP,0.125886872411,TOA,0.0662562486372,TOC,0.125886872411,TOA,12,48.988,-40.39
745,GLOMAP,0.0936710387468,MOA,0.0493005467089,MOC,0.0936710387468,MOA,12,48.988,-40.39
746,GLOMAP,0.149618968368,TOA,0.0787468254566,TOC,0.149618968368,TOA,12,48.988,-40.39
747,GLOMAP,0.117556333542,MOA,0.0618717544957,MOC,0.117556333542,MOA,12,48.988,-40.39
748,GLOMAP,0.18122343719,TOA,0.0953807564158,TOC,0.18122343719,TOA,12,48.988,-40.39
749,GLOMAP,0.142605304718,MOA,0.0750554235358,MOC,0.142605304718,MOA,12,48.988,-40.39
750,GLOMAP,0.22790569067,TOA,0.119950363511,TOC,0.22790569067,TOA,12,48.988,-40.39
751,GLOMAP,0.195994213223,MOA,0.103154849065,MOC,0.195994213223,MOA,12,48.988,-40.39
752,GLOMAP,0.503174722195,TOA,0.264828801155,TOC,0.503174722195,TOA,12,48.988,-40.39
753,GLOMAP,0.417232513428,MOA,0.219596059699,MOC,0.417232513428,MOA,12,48.988,-40.39
754,GLOMAP,0.638917982578,TOA,0.33627262241,TOC,0.638917982578,TOA,12,48.988,-40.39
755,GLOMAP,0.448248416185,MOA,0.235920219045,MOC,0.448248416185,MOA,12,48.988,-40.39
756,GLOMAP,0.727175951004,TOA,0.382724184739,TOC,0.727175951004,TOA,12,48.988,-40.39
757,GLOMAP,0.305502951145,MOA,0.160791026919,MOC,0.305502951145,MOA,12,48.988,-40.39
758,GLOMAP,0.728494107723,TOA,0.383417951433,TOC,0.728494107723,TOA,12,48.988,-40.39
759,GLOMAP,0.250294387341,MOA,0.131733888074,MOC,0.250294387341,MOA,12,48.988,-40.39
760,GLOMAP,0.351012706757,TOA,0.184743529872,TOC,0.351012706757,TOA,12,48.988,-40.39
761,GLOMAP,0.243095174432,MOA,0.127944828648,MOC,0.243095174432,MOA,12,48.988,-40.39
762,GLOMAP,0.270411163568,TOA,0.142321665036,TOC,0.270411163568,TOA,12,48.988,-40.39
763,GLOMAP,0.210271343589,MOA,0.110669128205,MOC,0.210271343589,MOA,12,48.988,-40.39
764,GLOMAP,0.217475116253,TOA,0.114460587502,TOC,0.217475116253,TOA,12,48.988,-40.39
765,GLOMAP,0.143000051379,MOA,0.0752631849364,MOC,0.143000051379,MOA,12,48.988,-40.39
766,GLOMAP,0.131510913372,TOA,0.0692162701958,TOC,0.131510913372,TOA,12,48.988,-40.39
767,GLOMAP,0.0940208360553,MOA,0.0494846505554,MOC,0.0940208360553,MOA,12,48.988,-40.39
768,GLOMAP,0.107417657971,TOA,0.0565356094586,TOC,0.107417657971,TOA,12,51.892,-35.435
769,GLOMAP,0.0823507532477,MOA,0.0433425017093,MOC,0.0823507532477,MOA,12,51.892,-35.435
770,GLOMAP,0.155118107796,TOA,0.0816411093662,TOC,0.155118107796,TOA,12,51.892,-35.435
771,GLOMAP,0.124990694225,MOA,0.0657845759078,MOC,0.124990694225,MOA,12,51.892,-35.435
772,GLOMAP,0.177734568715,TOA,0.0935445098501,TOC,0.177734568715,TOA,12,51.892,-35.435
773,GLOMAP,0.143580779433,MOA,0.0755688312807,MOC,0.143580779433,MOA,12,51.892,-35.435
774,GLOMAP,0.204756230116,TOA,0.107766436903,TOC,0.204756230116,TOA,12,51.892,-35.435
775,GLOMAP,0.183571860194,MOA,0.0966167685233,MOC,0.183571860194,MOA,12,51.892,-35.435
776,GLOMAP,0.328909128904,TOA,0.173110067844,TOC,0.328909128904,TOA,12,51.892,-35.435
777,GLOMAP,0.285642802715,MOA,0.150338317219,MOC,0.285642802715,MOA,12,51.892,-35.435
778,GLOMAP,0.527589976788,TOA,0.277678935151,TOC,0.527589976788,TOA,12,51.892,-35.435
779,GLOMAP,0.391875118017,MOA,0.206250062114,MOC,0.391875118017,MOA,12,51.892,-35.435
780,GLOMAP,0.709775090218,TOA,0.373565836957,TOC,0.709775090218,TOA,12,51.892,-35.435
781,GLOMAP,0.322420358658,MOA,0.169694925609,MOC,0.322420358658,MOA,12,51.892,-35.435
782,GLOMAP,0.589010298252,TOA,0.310005420133,TOC,0.589010298252,TOA,12,51.892,-35.435
783,GLOMAP,0.301660984755,MOA,0.158768939345,MOC,0.301660984755,MOA,12,51.892,-35.435
784,GLOMAP,0.333921968937,TOA,0.175748404704,TOC,0.333921968937,TOA,12,51.892,-35.435
785,GLOMAP,0.246146544814,MOA,0.12955081306,MOC,0.246146544814,MOA,12,51.892,-35.435
786,GLOMAP,0.194716513157,TOA,0.102482375346,TOC,0.194716513157,TOA,12,51.892,-35.435
787,GLOMAP,0.164358109236,MOA,0.0865042680188,MOC,0.164358109236,MOA,12,51.892,-35.435
788,GLOMAP,0.15571513772,TOA,0.0819553356422,TOC,0.15571513772,TOA,12,51.892,-35.435
789,GLOMAP,0.114889763296,MOA,0.0604682964714,MOC,0.114889763296,MOA,12,51.892,-35.435
790,GLOMAP,0.151242852211,TOA,0.0796015011637,TOC,0.151242852211,TOA,12,51.892,-35.435
791,GLOMAP,0.103342615068,MOA,0.0543908500358,MOC,0.103342615068,MOA,12,51.892,-35.435
792,GLOMAP,0.0993588045239,TOA,0.0522941076442,TOC,0.0993588045239,TOA,12,56.93,-26.038
793,GLOMAP,0.0824770852923,MOA,0.0434089922591,MOC,0.0824770852923,MOA,12,56.93,-26.038
794,GLOMAP,0.102159030735,TOA,0.0537679109134,TOC,0.102159030735,TOA,12,56.93,-26.038
795,GLOMAP,0.0817632973194,MOA,0.0430333143786,MOC,0.0817632973194,MOA,12,56.93,-26.038
796,GLOMAP,0.15376278758,TOA,0.0809277829371,TOC,0.15376278758,TOA,12,56.93,-26.038
797,GLOMAP,0.129801914096,MOA,0.0683167968926,MOC,0.129801914096,MOA,12,56.93,-26.038
798,GLOMAP,0.222105741501,TOA,0.116897758685,TOC,0.222105741501,TOA,12,56.93,-26.038
799,GLOMAP,0.20488409698,MOA,0.107833735253,MOC,0.20488409698,MOA,12,56.93,-26.038
800,GLOMAP,0.164028987288,TOA,0.0863310459413,TOC,0.164028987288,TOA,12,56.93,-26.038
801,GLOMAP,0.152225360274,MOA,0.0801186106707,MOC,0.152225360274,MOA,12,56.93,-26.038
802,GLOMAP,0.301928579807,TOA,0.158909778846,TOC,0.301928579807,TOA,12,56.93,-26.038
803,GLOMAP,0.238889977336,MOA,0.125731567019,MOC,0.238889977336,MOA,12,56.93,-26.038
804,GLOMAP,0.328373134136,TOA,0.172827965335,TOC,0.328373134136,TOA,12,56.93,-26.038
805,GLOMAP,0.203278243542,MOA,0.106988549232,MOC,0.203278243542,MOA,12,56.93,-26.038
806,GLOMAP,0.279121786356,TOA,0.146906203345,TOC,0.279121786356,TOA,12,56.93,-26.038
807,GLOMAP,0.208498418331,MOA,0.109736009648,MOC,0.208498418331,MOA,12,56.93,-26.038
808,GLOMAP,0.162660330534,TOA,0.085610700281,TOC,0.162660330534,TOA,12,56.93,-26.038
809,GLOMAP,0.14659370482,MOA,0.077154581484,MOC,0.14659370482,MOA,12,56.93,-26.038
810,GLOMAP,0.156586632133,TOA,0.0824140169119,TOC,0.156586632133,TOA,12,56.93,-26.038
811,GLOMAP,0.139505371451,MOA,0.0734238797113,MOC,0.139505371451,MOA,12,56.93,-26.038
812,GLOMAP,0.136188343167,TOA,0.0716780753512,TOC,0.136188343167,TOA,12,56.93,-26.038
813,GLOMAP,0.103992335498,MOA,0.054732808157,MOC,0.103992335498,MOA,12,56.93,-26.038
814,GLOMAP,0.179847329855,TOA,0.0946564893974,TOC,0.179847329855,TOA,12,56.93,-26.038
815,GLOMAP,0.0929027497768,MOA,0.0488961840931,MOC,0.0929027497768,MOA,12,56.93,-26.038
816,GLOMAP,0.133668750525,TOA,0.0703519739603,TOC,0.133668750525,TOA,12,62.193,-14.715
817,GLOMAP,0.0930571779609,MOA,0.0489774620847,MOC,0.0930571779609,MOA,12,62.193,-14.715
818,GLOMAP,0.111118368804,TOA,0.0584833520023,TOC,0.111118368804,TOA,12,62.193,-14.715
819,GLOMAP,0.0847662761807,MOA,0.0446138295688,MOC,0.0847662761807,MOA,12,62.193,-14.715
820,GLOMAP,0.159847214818,TOA,0.0841301130621,TOC,0.159847214818,TOA,12,62.193,-14.715
821,GLOMAP,0.132218033075,MOA,0.0695884384607,MOC,0.132218033075,MOA,12,62.193,-14.715
822,GLOMAP,0.203395068645,TOA,0.107050036129,TOC,0.203395068645,TOA,12,62.193,-14.715
823,GLOMAP,0.167161762714,MOA,0.0879798751128,MOC,0.167161762714,MOA,12,62.193,-14.715
824,GLOMAP,0.359575152397,TOA,0.189250080209,TOC,0.359575152397,TOA,12,62.193,-14.715
825,GLOMAP,0.295023560524,MOA,0.155275558171,MOC,0.295023560524,MOA,12,62.193,-14.715
826,GLOMAP,0.425631999969,TOA,0.224016842089,TOC,0.425631999969,TOA,12,62.193,-14.715
827,GLOMAP,0.229504555464,MOA,0.120791871297,MOC,0.229504555464,MOA,12,62.193,-14.715
828,GLOMAP,0.306361585855,TOA,0.161242939924,TOC,0.306361585855,TOA,12,62.193,-14.715
829,GLOMAP,0.26108750701,MOA,0.137414477373,MOC,0.26108750701,MOA,12,62.193,-14.715
830,GLOMAP,0.29101228714,TOA,0.153164361653,TOC,0.29101228714,TOA,12,62.193,-14.715
831,GLOMAP,0.218435451388,MOA,0.114966027047,MOC,0.218435451388,MOA,12,62.193,-14.715
832,GLOMAP,0.308902412653,TOA,0.162580217186,TOC,0.308902412653,TOA,12,62.193,-14.715
833,GLOMAP,0.216675877571,MOA,0.114039935564,MOC,0.216675877571,MOA,12,62.193,-14.715
834,GLOMAP,0.210333034396,TOA,0.110701597051,TOC,0.210333034396,TOA,12,62.193,-14.715
835,GLOMAP,0.131682991982,MOA,0.069306837885,MOC,0.131682991982,MOA,12,62.193,-14.715
836,GLOMAP,0.220531091094,TOA,0.116068995313,TOC,0.220531091094,TOA,12,62.193,-14.715
837,GLOMAP,0.12427867204,MOA,0.0654098273892,MOC,0.12427867204,MOA,12,62.193,-14.715
838,GLOMAP,0.255322217941,TOA,0.134380114706,TOC,0.255322217941,TOA,12,62.193,-14.715
839,GLOMAP,0.109892129898,MOA,0.0578379631042,MOC,0.109892129898,MOA,12,62.193,-14.715
840,GLOMAP,0.145792335272,TOA,0.0767328080378,TOC,0.145792335272,TOA,12,63.468,-11.025
841,GLOMAP,0.0986706912518,MOA,0.0519319427641,MOC,0.0986706912518,MOA,12,63.468,-11.025
842,GLOMAP,0.114730335772,TOA,0.0603843872484,TOC,0.114730335772,TOA,12,63.468,-11.025
843,GLOMAP,0.0884935855865,MOA,0.0465755713613,MOC,0.0884935855865,MOA,12,63.468,-11.025
844,GLOMAP,0.1545779109,TOA,0.0813567952106,TOC,0.1545779109,TOA,12,63.468,-11.025
845,GLOMAP,0.126804724336,MOA,0.0667393285977,MOC,0.126804724336,MOA,12,63.468,-11.025
846,GLOMAP,0.230045750737,TOA,0.121076710914,TOC,0.230045750737,TOA,12,63.468,-11.025
847,GLOMAP,0.169568449259,MOA,0.0892465522415,MOC,0.169568449259,MOA,12,63.468,-11.025
848,GLOMAP,0.575465619564,TOA,0.302876641876,TOC,0.575465619564,TOA,12,63.468,-11.025
849,GLOMAP,0.487681061029,MOA,0.256674242647,MOC,0.487681061029,MOA,12,63.468,-11.025
850,GLOMAP,0.541138291359,TOA,0.284809627031,TOC,0.541138291359,TOA,12,63.468,-11.025
851,GLOMAP,0.264062255621,MOA,0.138980134537,MOC,0.264062255621,MOA,12,63.468,-11.025
852,GLOMAP,0.3180321455,TOA,0.167385339737,TOC,0.3180321455,TOA,12,63.468,-11.025
853,GLOMAP,0.278367906809,MOA,0.146509424636,MOC,0.278367906809,MOA,12,63.468,-11.025
854,GLOMAP,0.341649711132,TOA,0.179815637438,TOC,0.341649711132,TOA,12,63.468,-11.025
855,GLOMAP,0.255163818598,MOA,0.13429674663,MOC,0.255163818598,MOA,12,63.468,-11.025
856,GLOMAP,0.403466671705,TOA,0.212350879845,TOC,0.403466671705,TOA,12,63.468,-11.025
857,GLOMAP,0.28868880868,MOA,0.151941478252,MOC,0.28868880868,MOA,12,63.468,-11.025
858,GLOMAP,0.282687932253,TOA,0.148783122238,TOC,0.282687932253,TOA,12,63.468,-11.025
859,GLOMAP,0.184564366937,MOA,0.097139140493,MOC,0.184564366937,MOA,12,63.468,-11.025
860,GLOMAP,0.243324026465,TOA,0.128065277087,TOC,0.243324026465,TOA,12,63.468,-11.025
861,GLOMAP,0.122698061168,MOA,0.0645779269306,MOC,0.122698061168,MOA,12,63.468,-11.025
862,GLOMAP,0.284748256207,TOA,0.149867503267,TOC,0.284748256207,TOA,12,63.468,-11.025
863,GLOMAP,0.113959863782,MOA,0.0599788756747,MOC,0.113959863782,MOA,12,63.468,-11.025
864,GLOMAP,0.183124393225,TOA,0.096381259592,TOC,0.183124393225,TOA,12,66.37,-0.638
865,GLOMAP,0.107475884259,MOA,0.056566254873,MOC,0.107475884259,MOA,12,66.37,-0.638
866,GLOMAP,0.132772475481,TOA,0.0698802502532,TOC,0.132772475481,TOA,12,66.37,-0.638
867,GLOMAP,0.0971864387393,MOA,0.0511507572312,MOC,0.0971864387393,MOA,12,66.37,-0.638
868,GLOMAP,0.176772519946,TOA,0.0930381683927,TOC,0.176772519946,TOA,12,66.37,-0.638
869,GLOMAP,0.12963975966,MOA,0.0682314524525,MOC,0.12963975966,MOA,12,66.37,-0.638
870,GLOMAP,0.30972892046,TOA,0.163015221295,TOC,0.30972892046,TOA,12,66.37,-0.638
871,GLOMAP,0.164197430015,MOA,0.0864197000077,MOC,0.164197430015,MOA,12,66.37,-0.638
872,GLOMAP,0.399945795536,TOA,0.210497787124,TOC,0.399945795536,TOA,12,66.37,-0.638
873,GLOMAP,0.22849534452,MOA,0.120260707642,MOC,0.22849534452,MOA,12,66.37,-0.638
874,GLOMAP,0.259842962027,TOA,0.136759453698,TOC,0.259842962027,TOA,12,66.37,-0.638
875,GLOMAP,0.173139333725,MOA,0.0911259651184,MOC,0.173139333725,MOA,12,66.37,-0.638
876,GLOMAP,0.153816908598,TOA,0.0809562676831,TOC,0.153816908598,TOA,12,66.37,-0.638
877,GLOMAP,0.126749902964,MOA,0.066710475244,MOC,0.126749902964,MOA,12,66.37,-0.638
878,GLOMAP,0.470897346735,TOA,0.247840708808,TOC,0.470897346735,TOA,12,66.37,-0.638
