month,site,site.long.name,lat,lon,MOA,TOA,BC,SO4,NCL,DST,smSS,total.aerosol
MAY,Bermuda,Bermuda,33.0,296.25,0.165693208575,0.693819582462,0.0591907426715,2.73359298706,6.02608394623,0.42707657814,0.0698485150933,9.56383514404
JUN,Bermuda,Bermuda,33.0,296.25,0.148412168026,0.392102628946,0.041660040617,2.16166400909,3.00571918488,0.325299501419,0.0374135263264,5.75701618195
JUL,Bermuda,Bermuda,33.0,296.25,0.152846485376,0.950525164604,0.0158993974328,1.00920879841,6.32321119308,5.40562438965,0.074231646955,11.4403076172
AUG,Bermuda,Bermuda,33.0,296.25,0.124792084098,0.980887830257,0.00932550989091,0.719326376915,4.52036142349,3.16048264503,0.0506146773696,9.60113525391
SEP,Bermuda,Bermuda,33.0,296.25,0.148073524237,0.418718516827,0.0191136244684,1.10818135738,6.21686935425,0.436299204826,0.0742147117853,8.48188018799
OCT,Bermuda,Bermuda,33.0,296.25,0.13366638124,0.431079506874,0.0202253684402,0.798191905022,7.15225124359,0.157874643803,0.0895612463355,9.31212043762
NOV,Bermuda,Bermuda,33.0,296.25,0.154663428664,0.495493769646,0.041088744998,0.97031134367,15.1875591278,0.366204828024,0.184542030096,16.9742336273
DEC,Bermuda,Bermuda,33.0,296.25,0.148951753974,0.399779558182,0.0314036160707,0.681505024433,10.5600528717,0.415407419205,0.122710056603,11.8899393082
JAN,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.113547608256,0.125450879335,0.00124697899446,0.327661067247,6.4194893837,0.134635150433,0.093818411231,6.85631895065
FEB,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.114736191928,0.12431922555,0.000756119610742,0.307852357626,9.61965179443,0.124496951699,0.132893815637,10.1194143295
MAR,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.131904363632,0.137376695871,0.000508244149387,0.0637938454747,6.15073871613,0.0979359149933,0.0772024318576,6.44960784912
APR,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.114928297698,0.119585476816,0.000422139011789,0.0650357678533,10.0535440445,0.143317982554,0.121882878244,10.347943306
MAY,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.103569760919,0.112463660538,0.00143208785448,0.0510706491768,12.6489982605,0.17558452487,0.14411495626,12.8430585861
JUN,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.0987414121628,0.109352260828,0.00214494206011,0.0276703909039,20.4903030396,0.164508834481,0.226172715425,20.6927509308
JUL,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.0918878689408,0.103150606155,0.00290544424206,0.0243280306458,22.63189888,0.17375561595,0.246918469667,22.8986587524
AUG,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.091223411262,0.113221019506,0.00445395382121,0.0387344434857,12.5775794983,0.206552058458,0.130653604865,12.8363113403
SEP,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.0901524499059,0.11648786813,0.00505782384425,0.0451282411814,9.57606220245,0.17936360836,0.104452170432,9.84102535248
OCT,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.102622307837,0.119158014655,0.00140765239485,0.0508702844381,8.86739730835,0.0894011706114,0.0930466726422,9.11360645294
NOV,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.0941867753863,0.103499807417,0.00086903735064,0.0835919976234,6.4412689209,0.148940205574,0.0673361644149,6.6412358284
DEC,Amsterdam Island,Amsterdam Island,-37.0,78.75,0.145786181092,0.161380708218,0.000768791534938,0.309348970652,6.56637239456,0.135479703546,0.0819661691785,7.14976596832
JAN,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.165408909321,0.607124090195,0.0589348040521,2.50932407379,5.65866708755,0.172876372933,0.0572751089931,8.64200592041
FEB,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.136443316936,0.58263528347,0.0413386113942,1.68928992748,7.44011259079,0.187100052834,0.089734710753,10.7663478851
MAR,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.214100092649,1.04157161713,0.0735262930393,2.55843377113,7.79199266434,0.505704462528,0.0813904479146,11.3679475784
APR,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.175709471107,1.73157167435,0.0846725404263,2.22594952583,9.97537994385,0.457467824221,0.11067122221,15.5672016144
MAY,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.208821639419,1.60352373123,0.0645404160023,2.79322338104,6.03398704529,0.382962405682,0.0704167708755,11.2623500824
JUN,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.146965429187,1.32390153408,0.0333832427859,1.70911633968,6.55987167358,1.9621912241,0.0793989002705,12.8668384552
JUL,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.0978890433908,1.3874219656,0.0313812494278,1.6662787199,1.52679419518,0.790477991104,0.0193699784577,8.20747089386
AUG,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.104413628578,2.00540232658,0.0464232265949,2.31174755096,1.74839413166,0.702328920364,0.0199512541294,8.64258098602
SEP,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.137086257339,1.14323246479,0.0548234842718,2.49334955215,4.62151575089,0.483426868916,0.0480686537921,9.08070659637
OCT,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.139443293214,1.57373940945,0.0560956820846,2.19182252884,9.30181694031,0.224991962314,0.100376389921,14.5751686096
NOV,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.143390476704,1.11522603035,0.0991858839989,2.8741877079,8.4027633667,0.43056049943,0.0970484167337,12.2910137177
DEC,Gulf of Mexico (north),Gulf of Mexico (north),27.0,271.25,0.13840252161,0.62536418438,0.052228089422,1.58852529526,6.70429611206,0.408509612083,0.0721272006631,9.33584880829
JAN,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.114547245204,0.72125262022,0.0579870156944,3.36215591431,3.48631811142,0.186104148626,0.0434893704951,7.37309598923
FEB,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.0937643498182,0.544790267944,0.0343692749739,1.69128763676,4.11269140244,0.120926141739,0.0619784444571,7.59970855713
MAR,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.143108949065,1.46657907963,0.0839978605509,3.6844933033,3.55831217766,0.583239912987,0.0404244177043,8.14216423035
APR,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.177866175771,3.47040295601,0.121357470751,2.0193901062,6.85162591934,0.395335376263,0.0908049717546,14.3694171906
MAY,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.178927525878,1.9839566946,0.0918764173985,2.24747014046,4.08783054352,0.31789830327,0.0543680265546,9.42506027222
JUN,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.115279585123,1.5214830637,0.0537896417081,2.25384807587,2.98983049393,1.25334143639,0.0343993827701,8.78278541565
JUL,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.140807926655,1.17825365067,0.0196839999408,0.963203787804,2.58466744423,1.57072341442,0.0295699145645,9.5540599823
AUG,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.0963647589087,1.27424073219,0.0169682782143,0.839726924896,3.11031532288,1.6703107357,0.0356788150966,9.22965526581
SEP,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.0888632237911,1.84099900723,0.0401422418654,2.37052798271,4.02414083481,0.509537994862,0.0431807786226,10.5957422256
OCT,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.123364575207,1.35528838634,0.0432481579483,2.18832683563,5.08533143997,0.389915674925,0.0581573955715,9.73503303528
NOV,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.106074810028,0.859089255333,0.0888127535582,3.64277267456,4.52301883698,0.332006335258,0.0541591122746,8.13314247131
DEC,Gulf of Mexico (west),Gulf of Mexico (west),25.0,263.75,0.103860385716,0.791857779026,0.0459535494447,1.98131489754,3.8482234478,0.436051785946,0.0490587875247,7.67940711975
JAN,southwest of Australia,southwest of Australia,-41.0,111.25,0.161687016487,0.172887861729,0.000842646986712,0.399717211723,15.4065570831,0.0677096769214,0.232860729098,16.023639679
FEB,southwest of Australia,southwest of Australia,-41.0,111.25,0.165279299021,0.176736831665,0.000651121255942,0.404229253531,14.7009563446,0.150134205818,0.215322703123,15.4176225662
MAR,southwest of Australia,southwest of Australia,-41.0,111.25,0.154375076294,0.163274347782,0.00064105540514,0.117758788168,11.5985336304,0.20399402082,0.15516205132,11.9512767792
APR,southwest of Australia,southwest of Australia,-41.0,111.25,0.155657216907,0.189159870148,0.000639069825411,0.0648289769888,15.4841470718,0.143359214067,0.202095150948,16.00922966
MAY,southwest of Australia,southwest of Australia,-41.0,111.25,0.14196485281,0.157456964254,0.00124757434241,0.0371997393668,15.5598993301,0.234682768583,0.194830968976,15.8721666336
JUN,southwest of Australia,southwest of Australia,-41.0,111.25,0.102954104543,0.110215775669,0.00128728104755,0.0187575835735,20.2521686554,0.131684169173,0.250636875629,20.4223709106
JUL,southwest of Australia,southwest of Australia,-41.0,111.25,0.0785739794374,0.0873110890388,0.00366984819993,0.0364092588425,11.9652166367,0.634107232094,0.127581700683,12.1152248383
AUG,southwest of Australia,southwest of Australia,-41.0,111.25,0.0820907503366,0.0944183915854,0.00273852352984,0.017681537196,16.3908042908,0.133177369833,0.174032509327,16.5565223694
SEP,southwest of Australia,southwest of Australia,-41.0,111.25,0.0888052284718,0.104342654347,0.00272312993184,0.0231873132288,18.6496315002,0.0979845374823,0.205819159746,18.8202896118
OCT,southwest of Australia,southwest of Australia,-41.0,111.25,0.0926170870662,0.104931950569,0.00103690149263,0.0440831035376,9.84662342072,0.0780382156372,0.111007124186,10.0222625732
NOV,southwest of Australia,southwest of Australia,-41.0,111.25,0.115537829697,0.12255807966,0.000584260211326,0.105313546956,6.93587970734,0.113192215562,0.0796055868268,7.18117284775
DEC,southwest of Australia,southwest of Australia,-41.0,111.25,0.168961837888,0.219592243433,0.000667487154715,0.390230953693,10.9795875549,0.135132819414,0.16769425571,12.8110485077
JAN,Philippines,Philippines,7.0,121.25,0.169553115964,0.946555256844,0.0338824912906,1.4147002697,2.80643343925,0.0344587117434,0.0466899462044,6.27847671509
FEB,Philippines,Philippines,7.0,121.25,0.146143302321,0.930902540684,0.0448217242956,1.17579185963,4.69817829132,0.125044003129,0.075251698494,8.25707054138
MAR,Philippines,Philippines,7.0,121.25,0.121952176094,0.849587142467,0.0301691293716,1.29750919342,1.18360757828,0.0379092022777,0.0225956272334,4.74085187912
APR,Philippines,Philippines,7.0,121.25,0.079724483192,1.26434826851,0.0465138666332,1.72222733498,0.900757014751,0.107552446425,0.0177392624319,6.59268093109
MAY,Philippines,Philippines,7.0,121.25,0.0460663028061,1.5486330986,0.0328746624291,1.22248196602,0.367892324924,0.0296912193298,0.00636992976069,3.47776722908
JUN,Philippines,Philippines,7.0,121.25,0.0452261343598,1.43973731995,0.0276413187385,1.33660340309,0.740740001202,0.0146139338613,0.00803356897086,3.91086935997
JUL,Philippines,Philippines,7.0,121.25,0.111166320741,2.48129701614,0.0522600859404,0.788615942001,0.967643678188,0.0174826961011,0.011790631339,5.01225423813
AUG,Philippines,Philippines,7.0,121.25,0.0979351252317,6.00266170502,0.245898663998,0.515794098377,2.08629655838,0.0193278975785,0.0203590225428,10.2692966461
SEP,Philippines,Philippines,7.0,121.25,0.0460714064538,4.45425701141,0.0378330610693,1.81377673149,0.388043135405,0.00675393454731,0.00517358537763,6.61004447937
OCT,Philippines,Philippines,7.0,121.25,0.0366719737649,1.48269176483,0.0362626500428,1.4494651556,0.924558341503,0.0297775752842,0.0128144016489,3.46168470383
NOV,Philippines,Philippines,7.0,121.25,0.0604770407081,0.797615230083,0.0371088981628,1.17799949646,3.45213413239,0.142698168755,0.0510625764728,8.59386253357
DEC,Philippines,Philippines,7.0,121.25,0.135965391994,1.12933540344,0.0473467856646,1.1412807703,5.79858016968,0.239794746041,0.0818972587585,10.6852779388
JAN,south of South Korea,south of South Korea,33.0,128.75,0.13281019032,1.3585447073,0.329431921244,1.59016168118,6.61009740829,5.61342430115,0.0622372813523,18.1608638763
FEB,south of South Korea,south of South Korea,33.0,128.75,0.183871865273,1.67591261864,0.417894095182,2.21476173401,5.34862279892,5.2881526947,0.0459037981927,12.8278083801
MAR,south of South Korea,south of South Korea,33.0,128.75,0.120405450463,1.66751241684,0.486290127039,3.62457895279,6.51784563065,9.80730342865,0.0553502179682,17.5077152252
APR,south of South Korea,south of South Korea,33.0,128.75,0.192514613271,2.04902362823,0.367847174406,6.51245498657,3.48351192474,4.41846561432,0.0318573527038,14.9160890579
MAY,south of South Korea,south of South Korea,33.0,128.75,0.110582068563,2.30631613731,0.396470576525,8.2776632309,2.65728330612,2.63980817795,0.028318554163,14.491809845
JUN,south of South Korea,south of South Korea,33.0,128.75,0.107322320342,3.44819664955,0.394480913877,9.56615924835,4.35545682907,0.669080555439,0.0544911548495,25.63463974
JUL,south of South Korea,south of South Korea,33.0,128.75,0.242460250854,2.64813232422,0.291799128056,12.1116724014,2.62361621857,0.374257951975,0.0360589623451,15.1705980301
AUG,south of South Korea,south of South Korea,33.0,128.75,0.191612929106,2.43687772751,0.428791821003,12.6711578369,4.2746796608,2.00106048584,0.046554338187,17.4305820465
SEP,south of South Korea,south of South Korea,33.0,128.75,0.141564920545,3.28038692474,0.319800138474,7.38119649887,4.59108734131,1.33766376972,0.0488246977329,21.1156234741
OCT,south of South Korea,south of South Korea,33.0,128.75,0.156570494175,2.42812156677,0.43407908082,5.46484184265,5.48560571671,3.96512103081,0.054065335542,19.2511081696
NOV,south of South Korea,south of South Korea,33.0,128.75,0.215509280562,1.52482068539,0.548135399818,2.49531745911,4.54136657715,11.0754995346,0.0363944657147,23.1822776794
DEC,south of South Korea,south of South Korea,33.0,128.75,0.164391085505,1.38252091408,0.402849942446,1.06209623814,6.17160463333,7.03839683533,0.0529627464712,13.8928022385
JAN,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.0787247568369,0.192692518234,0.0284850019962,0.298316121101,15.5643768311,0.219574004412,0.172924846411,16.3198566437
FEB,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.0654725804925,0.169840276241,0.0343442484736,0.240589469671,13.1456842422,1.01104712486,0.141981750727,13.9853038788
MAR,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.099223613739,0.253727257252,0.0346539206803,0.497998058796,16.2989120483,1.68013226986,0.186447098851,17.6456222534
APR,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.133207604289,0.209855094552,0.042414650321,0.736375510693,11.2603349686,1.38801670074,0.13742621243,12.3095760345
MAY,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.14483833313,0.27893871069,0.0137124704197,0.416611939669,9.09242630005,0.522047400475,0.107164412737,10.212433815
JUN,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.169308125973,0.383000016212,0.0334824956954,1.59875309467,6.99909162521,0.231609165668,0.0900599583983,9.84702396393
JUL,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.153746172786,0.267955929041,0.0260455943644,2.07212257385,6.9197936058,0.301991194487,0.0954135432839,8.9824256897
AUG,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.134480759501,0.258333325386,0.00965586677194,0.610414087772,7.37339305878,0.147641122341,0.108347736299,9.55941867828
SEP,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.0977259501815,0.112487986684,0.0071816528216,0.165030553937,7.97906351089,0.322073489428,0.0989684686065,8.36178874969
OCT,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.117581471801,0.218047216535,0.0175115708262,0.393312424421,14.7280111313,1.5567984581,0.185688212514,15.8758392334
NOV,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.12642852962,0.348787307739,0.0391128510237,0.318009823561,11.5358171463,1.87754607201,0.133918091655,13.6891136169
DEC,North Pacific Ocean 1,North Pacific Ocean 1,37.0,158.75,0.0935873016715,0.288923561573,0.0427156314254,0.142367392778,14.0276899338,1.54592704773,0.157874047756,15.5707550049
JAN,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.12461835146,0.302291840315,0.0184529349208,0.848871231079,7.66820001602,0.163967832923,0.0996541753411,9.64337253571
FEB,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.129600688815,0.278993368149,0.0342760495842,0.923989355564,8.8568983078,1.23130464554,0.109257251024,9.90627288818
MAR,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.134315147996,0.421089053154,0.0369632542133,0.823899686337,7.35601139069,2.4019215107,0.0923581942916,9.76645469666
APR,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.158790782094,0.302572190762,0.0290257595479,0.529008567333,7.48693704605,0.93323379755,0.0904147401452,9.29405403137
MAY,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.143989533186,0.279803901911,0.0170674119145,0.406110495329,3.65779805183,0.404629677534,0.0493231229484,4.83269929886
JUN,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.178589493036,0.291979640722,0.0131097855046,0.668750405312,3.2867474556,0.328340530396,0.039212282747,4.49467277527
JUL,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.154901951551,0.230104908347,0.00891070533544,0.372316628695,3.86787390709,0.299482375383,0.0483574420214,4.76772165298
AUG,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.166746392846,0.292385935783,0.00542972655967,0.326284796,3.87282919884,0.0743946582079,0.0516672283411,4.85296010971
SEP,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.103998377919,0.172540724277,0.00297523173504,0.179372638464,5.0483083725,0.113297507167,0.0627168044448,5.5127453804
OCT,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.152051776648,0.249872982502,0.0110523300245,0.28846257925,8.92602825165,0.426621556282,0.116889074445,9.65499591827
NOV,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.187163934112,0.341394484043,0.00936996284872,0.23758392036,8.7695350647,0.163068532944,0.118563555181,10.251039505
DEC,North Pacific Ocean 2,North Pacific Ocean 2,21.0,161.25,0.157750755548,0.328572869301,0.022002864629,0.424173176289,11.3994274139,1.42204868793,0.144792348146,12.5306282043
JAN,New Caledonia,New Caledonia,-23.0,171.25,0.145150735974,0.261276185513,0.00371435191482,0.525314986706,4.8698348999,0.0783989802003,0.0612817928195,6.0662984848
FEB,New Caledonia,New Caledonia,-23.0,171.25,0.163562625647,0.252654522657,0.00244910013862,0.695427954197,7.36316251755,0.121629461646,0.101463869214,8.56850719452
MAR,New Caledonia,New Caledonia,-23.0,171.25,0.162838891149,0.245984733105,0.0020911404863,0.68638241291,9.09505558014,0.143377363682,0.127226814628,10.3508195877
APR,New Caledonia,New Caledonia,-23.0,171.25,0.152357503772,0.211600124836,0.00181762687862,0.300703197718,10.0919017792,0.134531959891,0.13833039999,10.8455781937
MAY,New Caledonia,New Caledonia,-23.0,171.25,0.121773906052,0.306365966797,0.00737629784271,0.471624493599,5.29321336746,0.567687213421,0.062361177057,7.51314020157
JUN,New Caledonia,New Caledonia,-23.0,171.25,0.144981905818,0.245116770267,0.00432954821736,0.233370319009,10.9495029449,0.312569737434,0.121097318828,12.1974372864
JUL,New Caledonia,New Caledonia,-23.0,171.25,0.120239727199,0.198483914137,0.00724951643497,0.288231164217,9.37136936188,0.281415849924,0.0980426222086,10.1716108322
AUG,New Caledonia,New Caledonia,-23.0,171.25,0.130041196942,0.228889465332,0.0107043366879,0.469003945589,5.32856941223,0.585590600967,0.0576520077884,6.01041698456
SEP,New Caledonia,New Caledonia,-23.0,171.25,0.12136913836,0.436025500298,0.0162013098598,0.460438817739,7.1063451767,1.13800549507,0.0867215842009,8.68598747253
OCT,New Caledonia,New Caledonia,-23.0,171.25,0.136781603098,0.549225568771,0.0177614521235,0.499930739403,6.55421924591,0.515643000603,0.0809573456645,8.35262012482
NOV,New Caledonia,New Caledonia,-23.0,171.25,0.137045577168,0.259846359491,0.0100295953453,0.598749697208,6.91492843628,0.253128200769,0.0810708701611,7.9235200882
DEC,New Caledonia,New Caledonia,-23.0,171.25,0.171499833465,0.542436778545,0.0156615246087,0.852574825287,7.10769557953,1.06550955772,0.0975207164884,8.85621643066
JAN,Mace Head,Mace Head,53.326,9.904,0.0244780685753,0.398312240839,0.449169576168,0.593724966049,0.776305735111,0.194155573845,0.0257985945791,4.25856208801
FEB,Mace Head,Mace Head,53.326,9.904,0.0570830851793,0.242882877588,0.304704904556,0.285709917545,1.42644643784,0.391055256128,0.0404414907098,3.09518575668
MAR,Mace Head,Mace Head,53.326,9.904,0.0657582432032,0.593441426754,0.387571930885,0.764958202839,0.336872637272,0.177337616682,0.00798468664289,3.29540014267
APR,Mace Head,Mace Head,53.326,9.904,0.0376314297318,1.18920886517,0.341341406107,0.862187802792,0.689199864864,0.352499783039,0.0161254312843,6.46918010712
MAY,Mace Head,Mace Head,53.326,9.904,0.0405291132629,1.7535970211,0.339361250401,2.82032489777,0.646496534348,0.937567412853,0.0122439134866,11.5427341461
JUN,Mace Head,Mace Head,53.326,9.904,0.0538697727025,0.993182003498,0.310999810696,2.69345808029,0.727530956268,0.169588893652,0.0147031852975,6.71745204926
JUL,Mace Head,Mace Head,53.326,9.904,0.0377905480564,1.66556584835,0.375556498766,3.67155194283,0.581636428833,0.321218371391,0.0125626260415,6.50639009476
AUG,Mace Head,Mace Head,53.326,9.904,0.0295829568058,3.48386955261,0.418253004551,3.78593659401,0.748475730419,0.690500557423,0.0159572176635,13.9842910767
SEP,Mace Head,Mace Head,53.326,9.904,0.059181842953,1.20120584965,0.327865540981,1.3364020586,0.487907409668,0.115644030273,0.0106442319229,5.23479270935
OCT,Mace Head,Mace Head,53.326,9.904,0.0535233207047,0.693210065365,0.42941403389,1.34817492962,0.751991868019,12.2656908035,0.02218006365,3.51249027252
NOV,Mace Head,Mace Head,53.326,9.904,0.0312661714852,0.660145163536,0.260063171387,0.176961436868,2.36206150055,0.292433559895,0.0607049278915,8.36615943909
DEC,Mace Head,Mace Head,53.326,9.904,0.0336553640664,0.815208137035,0.379297673702,0.219055294991,1.0742213726,1.22745656967,0.031712718308,4.86929607391
JAN,Point Reyes,Point Reyes,38.12,237.09,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,Point Reyes,Point Reyes,38.12,237.09,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,Point Reyes,Point Reyes,38.12,237.09,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,Point Reyes,Point Reyes,38.12,237.09,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,Point Reyes,Point Reyes,38.12,237.09,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,Point Reyes,Point Reyes,38.12,237.09,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,Point Reyes,Point Reyes,38.12,237.09,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,Point Reyes,Point Reyes,38.12,237.09,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,Point Reyes,Point Reyes,38.12,237.09,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,Point Reyes,Point Reyes,38.12,237.09,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,Point Reyes,Point Reyes,38.12,237.09,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,Point Reyes,Point Reyes,38.12,237.09,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.0854496881366,0.130489200354,0.0143467970192,0.0585767999291,14.7025794983,0.0239358749241,0.204891204834,15.3028182983
FEB,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.0765066295862,0.111028887331,0.00796427205205,0.0714797303081,18.2071647644,0.178728222847,0.265757858753,18.4428062439
MAR,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.109479799867,0.134245991707,0.0102766938508,0.191327393055,6.50146341324,0.165443122387,0.0820558816195,6.94280147552
APR,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.166117295623,0.199897587299,0.00399893848225,0.275891363621,4.83163976669,0.186889842153,0.0600954890251,5.37370538712
MAY,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.214837521315,0.258235126734,0.00837618671358,0.397287040949,8.26668643951,0.156833618879,0.117372870445,9.19178390503
JUN,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.179892614484,0.319745540619,0.00501519208774,0.907075405121,5.82502603531,0.0482791885734,0.0804419144988,7.61590576172
JUL,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.15921792388,0.228554099798,0.0051878830418,0.533502399921,4.87440013885,0.0157612264156,0.0650687143207,5.55456113815
AUG,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.185296535492,0.289531975985,0.00580343231559,0.489368498325,4.48791360855,0.0401647426188,0.0643010213971,5.33865070343
SEP,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.190947532654,0.273842155933,0.00582486297935,0.260997861624,8.61488342285,0.0746358409524,0.11737742275,9.23082733154
OCT,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.125751405954,0.166516885161,0.0206217467785,0.124132417142,10.0516080856,0.601222455502,0.138406395912,10.3720159531
NOV,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.119103826582,0.207642793655,0.00568600185215,0.0506722480059,22.9501457214,0.174231290817,0.386451214552,23.3522472382
DEC,"Heimaey, Iceland","Heimaey, Iceland",63.4,339.7,0.101386703551,0.244591921568,0.026547614485,0.0722227245569,14.3679552078,0.415568768978,0.206677183509,14.9953460693
JAN,"Miami, Florida","Miami, Florida",25.75,279.75,0.0917592719197,1.73750138283,0.263006597757,3.24956393242,1.80775439739,0.0971523523331,0.0258238613605,8.93209552765
FEB,"Miami, Florida","Miami, Florida",25.75,279.75,0.0645057633519,1.84665429592,0.240177065134,3.29168343544,4.54280424118,0.218229115009,0.0708389431238,11.5649280548
MAR,"Miami, Florida","Miami, Florida",25.75,279.75,0.09749956429,1.95046281815,0.24925801158,3.1590628624,2.59478545189,0.558228492737,0.0416840612888,8.7747297287
APR,"Miami, Florida","Miami, Florida",25.75,279.75,0.110762320459,2.76963305473,0.237610727549,3.22480297089,3.22320842743,0.653440237045,0.0471820123494,11.2870616913
MAY,"Miami, Florida","Miami, Florida",25.75,279.75,0.105867490172,2.14202308655,0.259202212095,4.73733520508,2.22645545006,0.477322429419,0.0384414754808,9.08866119385
JUN,"Miami, Florida","Miami, Florida",25.75,279.75,0.101371534169,2.67345309258,0.237458050251,3.55827140808,1.79849219322,2.20220208168,0.0299178380519,11.384188652
JUL,"Miami, Florida","Miami, Florida",25.75,279.75,0.114446766675,3.50181794167,0.223592400551,3.41217422485,1.92569291592,1.77941668034,0.0320230536163,14.8693647385
