
	BEGIN	END	AVG_CL	AVG_NO3	AVG_SO4	AVG_NA	AVG_SEASALT	AVG_NSSSO4	AVG_MSA	AVG_ASH	AVG_DUST	AVG_NH4
	8-21-1995	8-28-1995	0.078	0.029	0.035	0.053	0.069	0.021	#N/A	#N/A	#N/A	0.0085
	8-28-1995	9-4-1995	0.346	0.036	0.053	0.216	0.280	-0.001	#N/A	#N/A	#N/A	0.0089
	9-4-1995	9-11-1995	0.217	0.029	0.050	0.140	0.182	0.014	#N/A	#N/A	#N/A	0.0077
	9-11-1995	9-18-1995	0.067	0.034	0.043	0.056	0.073	0.029	#N/A	#N/A	#N/A	0.0103
	9-18-1995	9-25-1995	0.317	0.034	0.066	0.205	0.266	0.014	#N/A	#N/A	#N/A	0.0093
	9-25-1995	10-4-1995	0.225	0.036	0.067	0.156	0.202	0.028	#N/A	#N/A	#N/A	0.0090
	10-4-1995	10-16-1995	0.203	0.027	0.074	0.139	0.181	0.039	#N/A	#N/A	#N/A	0.0113
	10-16-1995	10-23-1995	0.073	0.029	0.065	0.061	0.080	0.050	#N/A	#N/A	#N/A	0.0170
	10-23-1995	10-31-1995	0.079	0.047	0.101	0.078	0.102	0.081	#N/A	#N/A	#N/A	0.0257
	10-31-1995	11-6-1995	0.119	0.060	0.164	0.116	0.151	0.135	#N/A	#N/A	#N/A	0.0406
	11-6-1995	11-13-1995	0.076	0.044	0.212	0.092	0.120	0.189	#N/A	#N/A	#N/A	0.0383
	11-13-1995	11-20-1995	0.095	0.055	0.226	0.108	0.140	0.199	#N/A	#N/A	#N/A	0.0549
	11-20-1995	11-27-1995	0.114	0.053	0.231	0.114	0.148	0.203	#N/A	#N/A	#N/A	0.0589
	11-27-1995	12-4-1995	0.099	0.061	0.249	0.108	0.140	0.222	#N/A	#N/A	#N/A	0.0657
	12-4-1995	12-11-1995	0.034	0.035	0.184	0.054	0.071	0.170	#N/A	#N/A	#N/A	0.0513
	12-11-1995	12-18-1995	0.041	0.036	0.239	0.069	0.090	0.222	#N/A	#N/A	#N/A	0.0459
	12-18-1995	12-25-1995	0.099	0.021	0.286	0.117	0.152	0.257	#N/A	#N/A	#N/A	0.0771
	12-25-1995	1-1-1996	0.030	0.024	0.198	0.051	0.066	0.185	#N/A	#N/A	#N/A	0.0578
