
	DATE	N_CL	AVG_CL	STD_CL	MED_CL	P16_CL	P84_CL	N_NO3	AVG_NO3	STD_NO3	MED_NO3	P16_NO3	P84_NO3	N_SO4	AVG_SO4	STD_SO4	MED_SO4	P16_SO4	P84_SO4	N_NA	AVG_NA	STD_NA	MED_NA	P16_NA	P84_NA	N_NSSSO4	AVG_NSSSO4	STD_NSSSO4	MED_NSSSO4	P16_NSSSO4	P84_NSSSO4	N_MSA	AVG_MSA	STD_MSA	MED_MSA	P16_MSA	P84_MSA	N_DUST	AVG_DUST	STD_DUST	MED_DUST	P16_DUST	P84_DUST	N_NH4	AVG_NH4	STD_NH4	MED_NH4	P16_NH4	P84_NH4
	9-1-1996	26	9.075 	3.694 	9.015 	5.453 	11.528 	26	0.523 	0.618 	0.232 	0.133 	1.190 	26	2.203 	1.061 	1.765 	1.369 	3.446 	26	4.813 	2.002 	4.803 	2.845 	6.436 	26	0.992 	1.065 	0.393 	0.205 	2.124 	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	26	0.5756 	0.4349 	0.3727 	0.2360 	1.0142 
	10-1-1996	28	15.829 	13.405 	13.083 	7.082 	23.514 	28	0.143 	0.187 	0.071 	0.042 	0.245 	28	2.434 	2.225 	1.880 	1.133 	3.353 	28	8.567 	6.618 	6.794 	4.102 	13.236 	27	0.162 	0.188 	0.122 	0.014 	0.343 	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	28	0.1875 	0.1658 	0.1597 	0.1179 	0.2653 
	11-1-1996	21	13.237 	7.220 	9.618 	7.709 	20.864 	21	0.100 	0.061 	0.084 	0.042 	0.170 	21	2.068 	1.035 	1.674 	1.110 	2.984 	21	7.556 	4.205 	5.534 	4.327 	12.183 	21	0.166 	0.279 	0.062 	-0.114 	0.521 	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	21	0.1687 	0.0787 	0.1493 	0.0909 	0.2782 
	12-1-1996	23	32.312 	31.369 	13.766 	7.131 	81.475 	23	0.133 	0.092 	0.128 	0.059 	0.151 	23	4.198 	3.494 	1.986 	1.227 	9.538 	23	21.720 	23.199 	8.038 	4.163 	58.840 	15	0.245 	0.341 	0.131 	-0.037 	0.522 	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	23	0.0966 	0.0773 	0.0856 	0.0160 	0.1735 
	1-1-1997	22	23.516 	11.807 	19.859 	12.985 	35.306 	22	0.176 	0.118 	0.126 	0.055 	0.319 	22	3.708 	2.254 	3.473 	2.012 	4.834 	22	13.115 	6.537 	11.093 	7.173 	20.393 	17	0.234 	0.310 	0.156 	0.025 	0.415 	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	22	0.0793 	0.0395 	0.0632 	0.0422 	0.1335 
	2-1-1997	29	41.319 	28.654 	37.040 	16.691 	84.145 	29	0.235 	0.365 	0.112 	0.057 	0.137 	29	6.395 	4.194 	5.321 	2.862 	12.898 	29	21.774 	14.657 	19.979 	8.827 	43.457 	19	0.580 	0.900 	0.335 	0.210 	0.953 	0	#N/A	#N/A	#N/A	#N/A	#N/A	21	1.878 	2.009 	0.789 	0.629 	4.616 	29	0.1601 	0.1751 	0.1132 	0.0376 	0.2352 
	3-1-1997	31	54.500 	21.532 	61.310 	29.907 	74.107 	31	0.166 	0.096 	0.148 	0.094 	0.220 	31	8.295 	3.467 	9.367 	4.063 	12.500 	31	28.810 	11.317 	30.847 	16.392 	40.424 	8	0.089 	0.162 	0.089 	-0.063 	0.240 	0	#N/A	#N/A	#N/A	#N/A	#N/A	31	10.704 	16.239 	1.243 	0.893 	42.715 	31	0.2221 	0.1275 	0.2048 	0.1186 	0.2540 
	4-1-1997	25	52.655 	58.071 	22.787 	10.329 	157.044 	25	0.689 	0.662 	0.321 	0.163 	1.294 	25	9.145 	8.408 	5.009 	3.079 	24.680 	25	30.005 	34.095 	12.424 	5.809 	93.754 	18	1.687 	1.754 	1.016 	0.320 	4.265 	0	#N/A	#N/A	#N/A	#N/A	#N/A	25	13.135 	21.873 	4.483 	0.628 	17.276 	25	0.8508 	0.7070 	0.7555 	0.3160 	1.1127 
	5-1-1997	31	18.043 	14.650 	11.011 	6.653 	32.193 	31	0.455 	0.500 	0.287 	0.174 	0.684 	31	3.330 	2.348 	2.464 	1.593 	5.890 	31	9.554 	7.661 	5.773 	3.497 	17.062 	26	0.881 	0.533 	0.725 	0.619 	1.150 	0	#N/A	#N/A	#N/A	#N/A	#N/A	31	32.903 	32.156 	24.950 	0.541 	60.613 	31	0.4889 	0.2216 	0.4280 	0.3573 	0.6684 
	6-1-1997	26	6.883 	5.183 	5.455 	3.521 	8.251 	26	0.466 	0.390 	0.338 	0.073 	1.067 	26	2.042 	1.002 	1.644 	1.205 	3.013 	26	3.661 	2.786 	3.002 	1.887 	4.466 	26	1.120 	0.739 	0.795 	0.510 	2.257 	0	#N/A	#N/A	#N/A	#N/A	#N/A	26	78.699 	158.975 	4.442 	0.387 	124.268 	26	0.7601 	0.4979 	0.5910 	0.4161 	1.5392 
	7-1-1997	21	8.129 	5.529 	7.196 	1.589 	13.167 	21	0.257 	0.240 	0.180 	0.099 	0.392 	21	1.786 	0.882 	1.709 	0.563 	2.674 	21	4.367 	3.016 	3.835 	0.835 	6.942 	21	0.686 	0.326 	0.744 	0.353 	0.936 	0	#N/A	#N/A	#N/A	#N/A	#N/A	21	0.939 	0.591 	1.150 	0.258 	1.539 	21	0.4865 	0.2286 	0.4537 	0.2037 	0.7878 
	8-1-1997	19	8.283 	7.184 	8.676 	1.461 	12.085 	19	0.156 	0.063 	0.145 	0.107 	0.190 	19	1.535 	1.190 	1.699 	0.297 	2.186 	19	4.522 	3.778 	5.217 	0.832 	6.568 	19	0.397 	0.307 	0.385 	0.087 	0.667 	0	#N/A	#N/A	#N/A	#N/A	#N/A	19	1.416 	1.498 	1.005 	0.671 	1.646 	19	0.3662 	0.2348 	0.3265 	0.1238 	0.5444 
	9-1-1997	28	19.554 	20.058 	11.919 	4.859 	35.309 	28	0.240 	0.403 	0.120 	0.068 	0.326 	28	3.357 	3.539 	1.784 	0.778 	6.915 	28	11.093 	11.521 	6.566 	2.593 	20.487 	23	0.183 	0.179 	0.128 	0.073 	0.330 	0	#N/A	#N/A	#N/A	#N/A	#N/A	28	7.129 	7.066 	4.102 	2.049 	11.263 	28	0.5237 	0.6179 	0.3487 	0.2373 	0.5682 
	10-1-1997	19	6.722 	5.505 	3.558 	2.376 	14.452 	19	0.139 	0.106 	0.132 	0.030 	0.272 	19	1.115 	0.937 	0.575 	0.362 	2.340 	19	3.744 	3.141 	1.883 	1.324 	8.296 	19	0.173 	0.201 	0.092 	0.029 	0.356 	0	#N/A	#N/A	#N/A	#N/A	#N/A	19	9.214 	21.724 	0.442 	0.173 	5.035 	19	0.2628 	0.1985 	0.2488 	0.0670 	0.4355 
	11-1-1997	16	8.957 	3.460 	8.000 	6.548 	12.926 	16	0.138 	0.073 	0.108 	0.080 	0.190 	16	1.387 	0.565 	1.237 	0.987 	2.049 	16	5.102 	2.067 	4.370 	3.701 	7.565 	16	0.102 	0.072 	0.062 	0.055 	0.195 	0	#N/A	#N/A	#N/A	#N/A	#N/A	16	0.270 	1.064 	-0.115 	-0.246 	0.172 	16	0.1650 	0.1134 	0.0809 	0.0672 	0.2667 
	12-1-1997	16	20.424 	25.854 	12.946 	5.496 	27.584 	16	0.156 	0.174 	0.087 	0.065 	0.346 	16	2.978 	3.628 	1.810 	0.794 	4.573 	16	11.478 	14.310 	7.353 	3.097 	15.548 	15	0.096 	0.360 	0.014 	-0.075 	0.045 	0	#N/A	#N/A	#N/A	#N/A	#N/A	16	4.322 	1.955 	5.193 	1.487 	5.827 	16	0.1306 	0.1207 	0.0823 	0.0487 	0.2714 


																																																	
																																																	
																																																	
																																																	
																																																	
