
	BEGIN	END	AVG_CL	AVG_NO3	AVG_SO4	AVG_NA	AVG_SEASALT	AVG_NSSSO4	AVG_MSA	AVG_ASH	AVG_DUST	AVG_NH4
	4-6-1995	4-13-1995	9.269	0.128	1.415	5.192	16.885	0.108	0.0120	#N/A	#N/A	0.0471
	4-13-1995	4-20-1995	7.661	0.217	1.295	4.376	14.230	0.193	0.0152	#N/A	#N/A	0.0725
	4-20-1995	4-27-1995	4.074	0.207	0.835	2.436	7.922	0.222	0.0121	#N/A	#N/A	0.0887
	4-27-1995	5-4-1995	5.402	0.191	0.942	2.967	9.647	0.196	0.0097	#N/A	#N/A	0.0622
	5-4-1995	5-11-1995	12.183	0.096	1.564	6.854	22.289	#N/A	0.0137	#N/A	#N/A	0.0485
	5-11-1995	5-18-1995	8.804	0.053	1.016	4.891	15.907	#N/A	0.0110	#N/A	#N/A	0.0332
	5-18-1995	5-25-1995	8.112	0.070	1.171	4.540	14.764	0.028	0.0101	#N/A	#N/A	0.0351
	5-25-1995	6-1-1995	6.347	0.320	1.111	3.615	11.754	0.201	0.0117	#N/A	#N/A	0.0718
	6-1-1995	6-8-1995	3.751	0.079	0.678	2.158	7.017	0.135	0.0087	#N/A	#N/A	0.0341
	6-8-1995	6-15-1995	2.685	0.402	0.799	1.770	5.756	0.354	0.0117	#N/A	#N/A	0.1116
	6-15-1995	6-22-1995	8.513	0.260	1.521	4.889	15.899	0.291	0.0163	#N/A	#N/A	0.0797
	6-22-1995	6-29-1995	3.662	0.178	0.775	2.189	7.119	0.224	0.0108	#N/A	#N/A	0.0697
	6-29-1995	7-6-1995	6.747	0.177	1.241	3.835	12.472	0.275	0.0126	#N/A	#N/A	0.0603
	7-6-1995	7-13-1995	13.012	0.263	1.978	7.559	24.583	0.075	0.0122	#N/A	#N/A	0.0478
	7-13-1995	7-20-1995	9.068	0.073	1.306	5.414	17.605	-0.057	0.0091	#N/A	#N/A	0.0311
	7-20-1995	7-27-1995	9.826	0.101	1.389	5.512	17.926	0.002	0.0092	#N/A	#N/A	0.0412
	7-27-1995	8-3-1995	7.423	0.097	1.161	4.274	13.898	0.086	0.0127	#N/A	#N/A	0.0437
	8-3-1995	8-10-1995	7.965	0.271	1.703	4.799	15.608	0.495	0.0166	#N/A	#N/A	0.1357
	8-10-1995	8-18-1995	6.808	0.115	1.128	3.905	12.700	0.145	0.0096	#N/A	#N/A	0.0452
	8-18-1995	8-24-1995	9.317	0.075	1.444	5.255	17.089	0.121	0.0093	#N/A	#N/A	0.0288
	8-24-1995	8-31-1995	6.955	0.203	1.209	3.777	12.283	0.259	0.0132	#N/A	#N/A	0.0530
	8-31-1995	9-7-1995	4.498	0.169	0.855	2.631	8.557	0.193	0.0168	#N/A	#N/A	0.0552
	9-7-1995	9-14-1995	3.814	0.192	0.857	2.331	7.582	0.270	#N/A	#N/A	#N/A	0.0925
	9-14-1995	9-21-1995	7.240	0.173	1.265	4.200	13.659	0.208	#N/A	#N/A	#N/A	0.0810
	9-21-1995	9-28-1995	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
	9-28-1995	10-5-1995	7.141	0.181	1.268	4.244	13.801	0.199	#N/A	#N/A	#N/A	0.0788
	10-5-1995	10-12-1995	11.159	0.260	2.037	6.475	21.058	0.408	#N/A	#N/A	#N/A	0.1220
	10-12-1995	10-19-1995	8.947	0.406	1.831	5.404	17.574	0.471	#N/A	#N/A	#N/A	0.1227
	10-19-1995	10-26-1995	9.429	0.353	1.990	5.566	18.102	0.589	#N/A	#N/A	#N/A	0.1483
	10-26-1995	11-2-1995	6.330	0.627	2.135	4.081	13.273	1.108	#N/A	#N/A	#N/A	0.2777
	11-2-1995	11-9-1995	5.540	0.119	1.118	3.334	10.842	0.279	#N/A	#N/A	#N/A	0.0945
	11-9-1995	11-16-1995	3.279	0.587	1.383	2.244	7.298	0.818	#N/A	#N/A	#N/A	0.2382
	11-16-1995	11-23-1995	3.899	0.169	1.000	2.351	7.645	0.409	#N/A	#N/A	#N/A	0.1351
	11-23-1995	11-30-1995	4.272	0.334	1.259	2.639	8.580	0.595	#N/A	#N/A	#N/A	0.1492
	11-30-1995	12-7-1995	1.519	0.382	0.953	1.264	4.109	0.635	#N/A	#N/A	#N/A	0.1842
	12-7-1995	12-21-1995	2.739	0.197	0.983	1.956	6.362	0.491	#N/A	#N/A	#N/A	0.1576
	12-21-1995	12-29-1995	4.463	0.121	1.039	2.999	9.751	0.284	#N/A	#N/A	#N/A	0.1030
	12-29-1995	1-4-1996	3.280	0.067	0.697	2.183	7.099	0.148	#N/A	#N/A	#N/A	0.0571
	1-4-1996	1-11-1996	8.588	0.146	1.559	4.834	15.720	0.342	#N/A	#N/A	#N/A	0.0879
	1-11-1996	1-18-1996	7.113	0.223	1.480	4.274	13.899	0.404	#N/A	#N/A	#N/A	0.1140
	1-18-1996	1-25-1996	1.995	0.170	0.732	1.420	4.617	0.375	#N/A	#N/A	#N/A	0.1367
	1-25-1996	2-7-1996	2.324	0.058	0.693	1.600	5.203	0.290	#N/A	#N/A	#N/A	0.1238
	2-7-1996	2-15-1996	2.415	0.030	0.613	1.550	5.041	0.222	#N/A	#N/A	#N/A	0.0646
	2-15-1996	2-22-1996	9.418	0.135	1.565	5.154	16.762	0.268	#N/A	#N/A	#N/A	0.0611
	2-22-1996	2-29-1996	14.984	0.125	2.131	8.267	26.884	0.050	#N/A	#N/A	#N/A	0.0563
	2-29-1996	3-8-1996	3.763	0.177	1.344	2.433	7.913	0.731	#N/A	#N/A	#N/A	0.1289
	3-8-1996	3-14-1996	6.175	0.134	1.188	3.512	11.420	0.304	#N/A	#N/A	#N/A	0.0897
	3-14-1996	3-21-1996	12.066	0.220	1.848	6.688	21.751	0.164	#N/A	#N/A	#N/A	0.1174
	3-21-1996	3-28-1996	3.460	0.164	0.847	2.084	6.777	0.323	#N/A	#N/A	#N/A	0.1186
	3-28-1996	4-4-1996	6.840	0.111	1.195	3.669	11.932	0.271	#N/A	#N/A	#N/A	0.0608
	4-4-1996	4-11-1996	2.349	0.025	0.478	1.533	4.986	0.092	#N/A	#N/A	#N/A	0.0306
	4-11-1996	4-18-1996	6.668	0.137	1.184	3.631	11.809	0.270	#N/A	#N/A	#N/A	0.0383
	4-18-1996	4-26-1996	6.551	0.297	1.197	3.559	11.575	0.301	#N/A	#N/A	#N/A	0.0697
	4-26-1996	5-2-1996	4.139	0.235	0.941	2.452	7.972	0.324	#N/A	#N/A	#N/A	0.0852
	5-2-1996	5-9-1996	7.791	0.148	1.517	4.604	14.971	0.358	#N/A	#N/A	#N/A	0.0901
	5-9-1996	5-16-1996	6.933	0.114	1.157	4.189	13.622	0.102	#N/A	#N/A	#N/A	0.0474
	5-16-1996	5-23-1996	5.087	0.134	0.991	3.012	9.795	0.233	#N/A	#N/A	#N/A	0.0641
	5-23-1996	5-30-1996	10.053	0.354	1.846	5.911	19.221	0.358	#N/A	#N/A	#N/A	0.1079
	5-30-1996	6-6-1996	6.455	0.239	1.145	3.875	12.601	0.170	#N/A	#N/A	#N/A	0.0712
	6-6-1996	6-13-1996	8.273	0.091	1.278	4.618	15.018	0.115	#N/A	#N/A	#N/A	0.0392
	6-13-1996	6-20-1996	9.799	0.124	1.560	5.552	18.054	0.163	#N/A	#N/A	#N/A	0.0443
	6-20-1996	6-27-1996	6.063	0.073	0.995	3.508	11.407	0.112	#N/A	#N/A	#N/A	0.0371
	6-27-1996	7-4-1996	4.455	0.442	1.279	2.759	8.971	0.585	#N/A	#N/A	#N/A	0.1233
	7-4-1996	7-11-1996	5.664	0.166	1.168	3.249	10.567	0.350	#N/A	#N/A	#N/A	0.0835
	7-11-1996	7-18-1996	7.641	0.080	1.205	4.171	13.563	0.155	#N/A	#N/A	#N/A	0.0283
	7-18-1996	7-25-1996	5.265	0.127	0.864	3.256	10.587	0.044	#N/A	#N/A	#N/A	0.0507
	7-25-1996	8-1-1996	6.687	0.111	1.118	3.957	12.869	0.122	#N/A	#N/A	#N/A	0.0336
	8-1-1996	8-8-1996	6.050	0.244	1.135	3.781	12.294	0.183	#N/A	#N/A	#N/A	0.0725
	8-8-1996	8-16-1996	5.286	0.068	0.866	3.107	10.104	0.084	#N/A	#N/A	#N/A	0.0256
